"Wizards live and die by their spells. Everything else is secondary. They learn new spells as they experiment and grow in experience. They can also learn them from other wizards, from ancient tomes or inscriptions, and from ancient creatures (such as the fey) that are steeped in magic.",,,,
"As a student of arcane magic, you have a spellbook containing spells that show the first glimmerings of your true power. See Spells Rules for the general rules of spellcasting and the Spells Listing for the wizard spell list.",,,,
"For example, if you’re a 3rd-level wizard, you have four 1st-level and two 2nd-level spell slots. With an Intelligence of 16, your list of prepared spells can include six spells of 1st or 2nd level, in any combination, chosen from your spellbook. If you prepare the 1st-level spell magic missile, you can cast it using a 1st-level or a 2nd-level slot. Casting the spell doesn’t remove it from your list of prepared spells.",,,,
"You can change your list of prepared spells when you finish a long rest. Preparing a new list of wizard spells requires time spent studying your spellbook and memorizing the incantations and gestures you must make to cast the spell: at least 1 minute per spell level for each spell on your list. Intelligence is your spellcasting ability for your wizard spells, since you learn your spells through dedicated study and memorization. You use your Intelligence whenever a spell refers to your spellcasting ability. In addition, you use your Intelligence modifier when setting the saving throw DC for a wizard spell you cast and when making an attack roll with one. You can cast a wizard spell as a ritual if that spell has the ritual tag and you have the spell in your spellbook. You don’t need to have the spell prepared.You can use an arcane focus (see the Adventuring Gear section) as a spellcasting focus for your wizard spells. Each time you gain a wizard level, you can add two wizard spells of your choice to your spellbook for free. Each of these spells must be of a level for which you have spell slots, as shown on the Wizard table. On your adventures, you might find other spells that you can add to your spellbook (see the “Your Spellbook” sidebar).",,,,
"A loyal leader, this wizard strives to both protect and push his friends to stand up and fight for what they believe in. He has little patience for those who fail to use logic or common sense (ahem, Pippin) and doesn’t hesitate to speak his mind if he feels it necessary. While he is often open to attending celebrations, he finds himself on the sidelines observing (or lighting fireworks), letting the others entertain through song and dance. He is a powerful orator when necessary, yet he truly shines when providing his wisdom through individual conversations with his companions during particularly trying times. His Intuitive personality is likely, at least partially, a result of Gandalf being an immortal wizard. This trait, combined with the Thinking trait, results in a keen ability to strategize and piece together seemingly unrelated pieces of information into a cohesive plan.",,,,
"Merlin is a powerful wizard and central character in Disney's The Sword in the Stone. Merlin is the wizard master and friend of young 12-year-old orphan Arthur, a.k.a. the Wart. Merlin is also the magical rival of Madam Mim. Merlin also has a pet owl named Archimedes. He is also voiced by Karl Swenson in the film, Hamilton Camp in the House of Mouse, and currently by Jeff Bennett. Merlin is a wizard of unspecified origin, who originally lived in a forest cottage. He is a very wise character who believes in the philosophy of ""Brain over Brawn"". To this end, Merlin values education as opposed to the war-training of the rest of society. Despite his wisdom, he can be absentminded and forgetful, as well as clumsy. As a wizard, Merlin shows a wide variety of powers, and is widely hailed as being the most powerful wizard in the world. He shows an ability to see into the future, though not exactly. He can enchant both objects and people, and possesses a well-developed ability to shapeshift. He can also travel through time, which has granted him much knowledge about society. He often references his knowledge of the future when speaking to others, leaving them confused. Merlin is first seen getting water from his well and preparing afternoon tea in his cottage, having predicted that a young boy will soon join them. He admits that the specific identity is unknown. He later meets a pre-teen orphan called Arthur, commonly known as the Wart, after the boy literally drops through the roof. Merlin speaks to the Wart about the value of an education and decides to appoint himself as the Wart's tutor. After Wart explains that he must return to his castle, Merlin decides to accompany him, and displays his magical abilities by shrinking all his possessions so that they fit into a small carpet bag. They arrive at the castle of the Wart's foster father Sir Ector. Though Sir Ector initially disapproves, Merlin is able to persuade him though a display of magic, which frightens the man into accepting Merlin's offer. Merlin, who is confusedly called ""Marvin"" by Ector, is provided the ""guest room"", which is apparently a crumbling, teetering tower. The next day, Merlin begins the Wart's education, teaching him the principle of brain over brawn by transforming the Wart into a fish. During the adventure Merlin, also in fish form, is trapped in an old helmet, while the Wart is chased by a giant pike. Merlin forgets the magic words to change them both back, but remembers just in time.Later, Merlin goes to retrieve the Wart for another lesson, but the Wart is being forced to clean as punishment for being late as a result of the previous lesson. Merlin uses his magic to enchant the various kitchen objects into cleaning themselves, and sneaks the Wart out. Merlin transforms himself and the Wart into squirrels, where they live the dangerous life of the creatures. Merlin and the Wart are both pursued as mates by 2 female squirrels. Merlin grows increasingly annoyed and finally transforms into a human out of anger. He then transforms the Wart, much to the sorrow of the young female squirrel who had been chasing the boy.",,,,
"Barbarians come in a lot of different shapes and sizes, but most tend to be taller and more muscular than other classes. They have faces that let them look intense and animalistic. They have powerful builds, so they’re able to use heavy weapons and carry lots of equipment. Their arms tend to be long, and they have rough skin. Coming up with a good physical description for your barbarian character is important because it can help you to think about how your character’s appearance will affect their behavior and outlook on life.",,,,
" Barbarians have long, messy hair. They sometimes have beards. They are also some of the few characters who are allowed to wear their hair long. there is no cultural norm for hair color, but most barbarians have dark hair or hair that is dark at the roots and light at the ends. While there’s no cultural norm for eye color, most barbarians have dark eyes. Barbarians have tough, thick skin and are sometimes covered in scars. They often have a healthy tan. Barbarians have unkempt hair and rough facial features. Generally, they have a low brow, prominent nose, and thin lips. Shaggy hair and unkempt beards are common. Scars: Barbarians are in a constant state of physical conflict, so it’s common for them to have obvious signs of past wounds. Barbarians also sometimes use scars and battle marks as tattoos, so if you have the option, you might want to avoid using the deformity rules. Clothing: Barbarians wear clothes that are rough and rugged. While many stereotypes depict barbarians as wearing nothing but a loincloth, but this is rarely true. Barbarians come from the wilds – outside society – but this doesn’t mean that they don’t have their own sense of class and style. Some barbarian cultures favor colorful clothing and ornate jewelry.",,,,
"In the past, most barbarians lived in tribes. These tribes were nomadic, so they constantly traveled from place to place. They followed the animals that they hunted and maintained close relationships with the gods. They built up large camps that were made out of simple shelters and animal hides. Each tribe had a strong sense of community and family.",,,,
"Over time, as civilization encroached, the tribes gradually merged with it. If the tribe was strong, it was often absorbed into the new culture. Sometimes the tribe was allowed to maintain its culture as a special group within the civilization. Most of the time, however, they were driven out to the fringes of civilization or the wilderness.",,,,
"After surviving for so long as a separate and unique culture, the barbarians still look at themselves as different and superior to others. They have a strong sense of honor, and they are fiercely loyal to their friends. Barbarians are generally at peace with most races. They get along well with most groups with traditional warrior cultures. Barbarians generally hate those who they think have abandoned the warrior lifestyle and turned into cowards.",,,,
"Barbarians have a strong sense of community and honor. They are proud and believe in living as close to nature as possible. Barbarians are also traditionalists. They respect the traditions of the past, especially those that are related to warfare and combat. They have a sense of duty and honor, and they follow a strict code. They consider their actions to be the result of the decisions that they make, and they would never seek to blame others for their decisions. Barbarians are generally at peace with most species and cultures. They tend to get along with those who have warrior traditions. They are also closely tied to the natural world, so they are usually in harmony with nature. It is unusual for a barbarian to worship a god. Barbarians generally find it more natural to worship a pantheon of gods or nature. Many barbarians believe that they are a living incarnation of a god. Although barbarians have no formal religion, they have a strong sense of honor and loyalty. They try to emulate their gods by living in harmony with nature and fulfilling their duties. Barbarians are usually adventurers just because they don’t really know what else to do. They have an inherent wanderlust and a desire to stand out. They have a strong sense of honor, so they often look for opportunities to prove themselves. They are natural leaders, so they often rise to leadership positions in groups.",,,,
" Your barbarian character has a strong sense of honor and tradition. They have close relationships with their tribe members, family members, and friends. They are used to fighting, and they see battle as a natural part of life. They aren’t afraid to fight, and they aren’t afraid to die. They don’t see life as something that should be wasted. Your barbarian character has a sense of community and responsibility. They are loyal to their friends and family, and they have an obligation to protect the weak and innocent. They are used to adapting to dangerous situations and taking care of themselves. They have seen terrible things, but they choose to keep fighting so that they can protect others. Your barbarian character is a traditionalist. They have a strong sense of duty and honor, and they follow a strict code. They consider their actions to be the result of the decisions that they make, and they would never seek to blame others for their decisions.  Your barbarian character is a traditionalist. They have a strong sense of duty and honor, and they follow a strict code. They consider their actions to be the result of the decisions that they make, and they would never seek to blame others for their decisions.",,,,
"A tall human tribesman strides through a blizzard, draped in fur and hefting his axe. He laughs as he charges toward the frost giant who dared poach his people’s elk herd. A half-orc snarls at the latest challenger to her authority over their savage tribe, ready to break his neck with her bare hands as she did to the last six rivals. Frothing at the mouth, a dwarf slams his helmet into the face of his drow foe, then turns to drive his armored elbow into the gut of another. These barbarians, different as they might be, are defined by their rage: unbridled, unquenchable, and unthinking fury. More than a mere emotion, their anger is the ferocity of a cornered predator, the unrelenting assault of a storm, the churning turmoil of the sea. For some, their rage springs from a communion with fierce animal spirits. Others draw from a roiling reservoir of anger at a world full of pain. For every barbarian, rage is a power that fuels not just a battle frenzy but also uncanny reflexes, resilience, and feats of strength. Not every member of the tribes deemed “barbarians” by scions of civilized society has the barbarian class. A true barbarian among these people is as uncommon as a skilled fighter in a town, and he or she plays a similar role as a protector of the people and a leader in times of war. Life in the wild places of the world is fraught with peril: rival tribes, deadly weather, and terrifying monsters. Barbarians charge headlong into that danger so that their people don’t have to. Their courage in the face of danger makes barbarians perfectly suited for adventuring. Wandering is often a way of life for their native tribes, and the rootless life of the adventurer is little hardship for a barbarian. Some barbarians miss the close-knit family structures of the tribe, but eventually find them replaced by the bonds formed among the members of their adventuring parties.",,,,
"Brutal Critical: This feature has several problems. The intent is to make critical hits the Barbarian’s source of additional damage at high levels where fighters get a third attack and paladins get Improved Divine Smite. Unfortunately, the math just doesn’t work out. Reckless Attack allows you score a critical hit roughly 9.75% of the time, which is more than average but not so often that they’re consistent. Brutal Critical also mandates that you use a greataxe to maximize the benefits, which discourages you from using weapons like a greatsword or a maul. Even then, each Brutal Critical die adds just 1.2 damage per round on average with a greataxe (assuming 2 attacks and Reckless Attack). You need all three of those dice to match Improved Divine Smite, and you don’t get the third die until level 17. Saves: Strength saves are fairly rare, but Constitution saves are common and typically very problematic. Proficiencies: Medium armor and martial weapons will get you a long way, but you get no tool proficiencies, and only two skills. Rage: Rage is the Barbarian’s defining class feature. The bonus damage isn’t huge, but it’s reliable and consistent. The resistance to damage makes Barbarians exceptionally durable. You can rage multiple times in the same encounter if you absolutely need to, but your number of rages per day is limited, so try not to do so if you can avoid it. Unarmored Defense: This is great flavor for the Barbarian, but won’t do much good for you unless your abilities are very high. Your Dexterity and Constitution modifiers need to total +7 to match the total AC bonus provided by half plate armor. That’s generally achievable by level 8 unless you rolled for ability scores, and assuming that you started with 14 Dexterity and largely ignored Strength. More realistically, you should expect to hit 20 Constitution by 12th level, and even then Unarmored Defense will only break even with Half plate. If magic armor is an option you’ll need to put an ability increase into Dexterity before you have a good reason to drop your armor.",,,,
"Primal Knowledge (Addition): The Barbarian is notoriously useless outside of combat because their class features are almost exclusively dedicated to acts of violence. The one tiny sliver of non-combat functionality which they get is their skills, and while they get the standard 2 class skills their skill options are often only situationally useful so most barbarians are locked into Athletics and Perception because those are the only consistently useful choices. Adding 2 more skill proficiencies does a lot to improve the Barbarian’s non-combat capabilities, and granting them past level 1 means that the barbarian can grow and develop as a character, learning new skills in addition to new and exciting ways to hurt stuff.",,,,
"Barbarians are all about getting angry and dealing damage. They have a ton of hit points, resistance to damage, and Rage gives a wonderful bonus to damage. Barbarians don’t get much in the way of skills, so generally they’re stuck as combat monsters, but they function equally well as a Defender and a Striker, and certain character options can even expand them into a limited Support role.The pronounced muscles of his broad shoulders and back ripple with the simple action of brushing a whetstone along the blade of his greataxe. He wears no armor, a practice that has resulted in many scars from what must have been dozens of battles. He lifts his head from his task, turning it slightly to reveal a tusked mouth and heavy brow. The half-orc knows you’re looking.",,,,
"When she was young, Hilda’s parents were killed by a band of orcs in the night. She was able to escape with an older woman and two boys. She grew up on the streets of Sharre, learning the hard way. Still, she was able to learn much about the world. She grew up a fighter, always proving her own toughness. She learned how to read and write along the way, but she was never really interested in it. It was really just a means to communicate with others. While working as a barmaid, Hilda was impressed by the gold and gems that the lord of the castle wore around his neck and on his fingers. She wanted to find a way to gather her own fortunes and riches. Her childhood friends persuaded her to leave the bar and become a hired sword to make a way for her future.",,,,
"Hilda is a fighter, through and through. She’s tough and headstrong, never giving up until her opponent is down. She’s a little dense sometimes, however, and it takes her a while to realize when she’s outmatched by her opponent. She’s very loyal to her friends, and she uses her muscles and brawn to protect them. She also loves to tell a joke or a story, making her a fun person to be around.",,,,
"Hilda is tall and brawny. She has bright red hair, cropped short. Her bright green eyes are constantly assessing her surroundings while she’s out on the road. Her vest is very practical, with a number of small pouches attached all around. She wears a small bag on her side, with a short sword strapped to her back.",,,,
"While he was still a young boy, Lothar attended the prestigious school at Feorlindar. At school, he developed a love for drinking and fighting, which he would work on for the rest of his life. He joined an elite fighting squad that served the Duke of Feorlindar, helping to protect the duke’s lands. When he was a young man, he challenged the duke to a fight. The duke won, and Lothar was exiled from Feorlindar. He traveled to the vast grasslands of the King’s Plains, where he practiced his fighting skills and drank his fill.",,,,
"Lothar is a very friendly, outgoing person who just loves to share a good drink with anyone willing to listen. He’s never afraid to speak his mind, even if it gets him in trouble. He’s happy with his life as an adventurer and looks forward to seeing the world. He loves a good fight as much as the next barbarian, but he doesn’t like to kill. Well, not all the time. If his life or a friend’s life is in danger, he will totally destroy his enemies. He has a soft spot for other barbarians, however, even if they are from a different tribe.",,,,
"Lothar also has a fear of large creatures, like trolls and giants, and he has a crippling fear of bees. This came about because of his childhood, where a giant and a bee attacked him when he was a young boy. He knows this fear isn’t rational, but he can’t help it. If he sees a bee, he will go into a barbarian rage, attacking the bee and anyone who gets in his way. He will stop when the bee is dead or he is dead. Other than the bees and giants, Lothar is a fearless fighter who will attack anyone that gets in his way.",,,,
"“I don’t like to see the world in black and white. I like to see it in color. I love to talk to new people and learn about their culture, their life and their history. I just wish it didn’t always come down to fighting.”",,,,
"Lothar is a tall man with slightly long brown hair. He tends to wear whatever is comfortable, usually something unusual, like a cloak made from a lion’s hide. He’s not a very handsome man, but he moves with great, athletic strength. When in battle, he usually wears next to nothing, save for a metal breast-plate taken from a slain berserker. He carries a war hammer, which he forged himself from the metal of a fallen statue. He keeps his hair greasy so opponents can’t get a good grip on him.",,,,
"Lothar has a scar running along the left side of his face, from his forehead down to his chin. He got this from a duel with a baby dragon that got out of hand, as his previous battle scars testify. His left ear is also slightly deformed, but he wears an earring in it. Lothar speaks with a thick accent and swears a lot. He’s a loud, boisterous man who laughs and tells stories constantly. He acts like a berserker who fights for the fun of it. Overall, his appearance tends to scare people away, and he’s fine with that.",,,,
"Lothar likes his life of adventure, traveling the countryside, earning gold, and drinking. He has no interest in settling down, but he’s always open to hearing about it. He is traveling the Kingdom of Grabisco, trying to make his fortune fighting the orcs and goblins. He’s been looking for a unique magic item that many say don’t exist – a lute of persuasion. He’s heard rumors of such an item but has never seen it. He has to go to the Shrine of Thumathes and then travel on to Tor Thumathes to investigate these rumors.",,,,
"Xivm lived his entire life in the shadows, practicing his family’s ancient profession of stealing from the rich and giving to the poor. When he was old enough, he took to the streets and let the thieves’ guild know that he was open for business. Eventually, he made a name for himself as a master thief, and he was selected to steal a very valuable artifact from the Royal Palace of Grabisco. When he was caught, he was thrown into the dungeons for a year, but he escaped with the help of his old friend S’tani. He’s now living life the way he knows how: stealing from the rich and giving to the poor.",,,,
"Xivm likes to keep everything clean and organized, but he tends to get a little distracted when he’s working on a kleptomaniacal streak. He went through a period in his life where he wanted to make a difference, and he joined a group called the thieves’ guild that was trying to topple the establishment. After a few years, he had had enough and escaped from the guild with S’tani. He’s happy to do a bit of good, but he spends most of his life getting things from people that don’t necessarily want to give them up.",,,,
"Xivm has long dark hair and sharp yellow eyes. He has rough, black fur covering his body, and he has sharp fingernails and long, sharp teeth. He wears dark blue and black clothes, but he often carries around a black cloak and hood in case he needs to hide in the shadows.",,,,
"Aonar was born in Zardot Village, a small halfling settlement that struggled to survive against the surrounding forests. He never knew his father, and with his mother dying in childbirth, he was raised by his grandmother. She was a small and frail woman who had lost the use of her legs due to some ancient curse that had befallen her family generations earlier.",,,,
"She was a druidess, and taught Aonar to respect the land and know the ways of the natural world. With his grandmother’s guidance, the boy learned much about nature. He knew the ways of animals and plants, and how to heal the injured creatures of the forest. He grew up with an appreciation for the world around him. However, since his grandmother was the only family he had, his carefree days came to a halt when she passed away.",,,,
"Left alone in the world with no one to guide him, Aonar became a recluse, ashamed of his lack of direction. He lived in fear of the outside world and sought solace only in his books. He devoted himself to learning more about the world, and of the glory of man. He dreamed of becoming a hero to those around him, and felt that he could do this by mastering the magical arts. With that in mind, he set off on his journey.",,,,
"Aonar is a slight, dark-haired halfling. He has a small, oval-shaped head, and a long, thin chin. He has a thin, scraggly mustache and a beard of the same color. His eyes are deep-set and sad. He wears a small golden necklace of his grandmother’s, and a small brown belt with a shiny buckle. He wears simple clothes, and a nice, brown vest. Aonar wears a small, multi-colored backpack with a picture of a tree on it.",,,,
"Gaunt was born into a long line of miners. His father was dark and one day disappeared during a dark storm. He was out in the mines, and never returned. His mother was heartbroken, and left with him. They moved to Vale City, and lived there for many years. He grew up on a farm on the outskirts of Vale City, in the Mowbray Family Orchard. He received lessons on how to farm, and learned from the many farmers around him. Soon, he was old enough to fight and he decided to join the army.",,,,
"Gaunt is a calm and collected fellow. He is a very quiet man who enjoys spending time alone. He is wise and very mature, but he can sometimes be a bit short-tempered. He’s a kind man and will help anyone out who needs it.",,,,
"Caelum was born to a one-time Benarh family member and an elven woman who was a mercenary. Caelum grew up in a cast-off village after his mother was killed by Benarh soldiers. He grew up dumping his anger into training, and he was recognized as one of the most powerful warriors in the kingdom of Eltayl by the time he was a teenager",,,,
"He is known to be a loyal and dependable fighter, although he can be a bit reckless. Caelum left Eltayl when he was twenty-two in search for more adventure than he could find in his homeland. He found himself in the kingdom of Grabisco where he quickly found work with a blacksmith’s apprentice as a laborer. He often worked under the direction of the blacksmith’s assistant. The assistant was a human named Alford.",,,,
"Caelum isn’t very trusting of people he doesn’t know, taking a while to warm up to them. He also has very little patience for jokers. Once he knows someone, he’s extremely loyal and a good friend. He’s often prone to being headstrong, but he’s quick to admit when he’s wrong.",,,,
"Caelum has green eyes and midnight black hair. His most distinguishing feature is the tattoo of his late mother on his left arm. He’s very muscular and he has a strong, angular face. He wears hide armor and black trousers. The only weapons he requires is a small shield and a large knife.",,,,
"Vek is happy and outgoing. She loves life and is willing to jump into any adventure. She is always looking for a challenge. Vek is also fearless and stubborn. She does not let anyone get in the way of what she wants. When she meets a dragon, she is ready and willing to fight. Vek always wants to be doing something exciting, and she is never afraid to try anything. She is curious about everything around her.",,,,
"From the shattered lands of the South this proud race of people hails. A tribal and nomadic culture, the southern Barbarians prayed to no deity and swore allegiance to no leader. This was the reason that when the kingdoms of the East invaded the Barbarian lands, little resistance was found. The scattered villages fought valiantly, each man, woman and child battling to the death against the hordes of magic users from the distant lands, but to no avail. The lands of the Barbarians, beautiful forests and the majestic jungles, were conquered by the East, and the tribes scattered to the four winds. Still proud, the tribes still gather occasionally, but they are small in number. They despised all magic, for it was this mystical force that was used against them in the wars they had fought. Their battles in the war taught them much about magic however. Because of the war against the mages, all Barbarians have a certain immunity to magic bound within them as a result of so much exposure to the powerful forces. Training in brute strength and physical force was the norm for Barbarians, with great endurance and vitality being praised. They came to be large people, with flaring tempers which makes the blood of a Barbarian truly boil when he is outraged. Chief weapon to the Barbarians was the Axe, for it was this weapon that proved most useful to them in the forests and jungles where they resided. Their great strength allows them to wield other weapons in a single hand, but the axe is still the weapon of choice for most Barbarians.",,,,
"People of towns and cities take pride in how their civilized ways set them apart from animals, as if denying one’s own nature was a mark of superiority. To a barbarian, though, civilization is no virtue, but a sign of weakness. The strong embrace their animal nature—keen instincts, primal physicality, and ferocious rage. Barbarians are uncomfortable when hedged in by walls and crowds. They thrive in the wilds of their homelands: the tundra, jungle, or grasslands where their tribes live and hunt.Barbarians come alive in the chaos of combat. They can enter a berserk state where rage takes over, giving them superhuman strength and resilience. A barbarian can draw on this reservoir of fury only a few times without resting, but those few rages are usually sufficient to defeat whatever threats arise. Barbarians are mighty warriors who relied on their strength and incredible toughness, characterized by a bestial rage empowered either by ancestral totems and nature spirits or an inner passion for violence. Barbarians were less versatile than fighters but were tougher and capable of dealing heavy damage to their foes much more quickly.",,,,
"The extended periods of time that most Barbarians spend away from their homes and civilization requires that they learn to repair their own weapons and armor, although their skill is no match for the talent of a true blacksmith. A barbarian's true strength lies not in the body, but in the spirit... A nomadic wanderer, the Barbarian combines brawn and ruggedness with a mastery of weapons, using devastating melee attacks along with war cries to boost his allies—or demoralize his enemies. Glorified by many a song and fireside tale, the Barbarian is unrivaled in delivering unrelenting melee fury on anyone foolish enough to greet their axe-head.",,,,
"For ages, the Barbarians were shaped to be as strong and unyielding as stone. Immense in size and unmatched in ferocity, they were charged from birth with a duty passed through generations: to protect the world. They became aimless, haunted by their past, traveling from place to place without honor or direction. The Barbarian has unparalleled strength and expertly wields an entire arsenal in battle, with a weapon for every occasion. He bellows intimidating war cries and unleashes ground-shaking slams to send approaching hordes reeling. A brutal, physical warrior, the Barbarian roams around the battlefield constantly, dishing heavy damage and wielding an array of powerful weapons with ease. Wild and bloodthirsty berserkers lurk on the fringes of civilisation, ever pressing in through feral forays to snatch what they can before vanishing back whence they came. Considered little more than animals, these savages are beyond counting and only kept at bay by the stout shields of soldiers & their fear of the bright lights of the cities.",,,,
"Elves are a magical people of otherworldly grace, living in the world but not entirely part of it. They live in places of ethereal beauty, in the midst of ancient forests or in silvery spires glittering with faerie light, where soft music drifts through the air and gentle fragrances waft on the breeze. Elves love nature and magic, art and artistry, music and poetry, and the good things of the world.",,,,
"Elves can live well over 700 years, giving them a broad perspective on events that might trouble the shorter-lived races more deeply. They are more often amused than excited, and more likely to be curious than greedy. They tend to remain aloof and unfazed by petty happenstance. When pursuing a goal, however, whether adventuring on a mission or learning a new skill or art, elves can be focused and relentless. They are slow to make friends and enemies, and even slower to forget them. They reply to petty insults with disdain and to serious insults with vengeance.",,,,
"Elves take up adventuring out of wanderlust. Since they are so long-lived, they can enjoy centuries of exploration and discovery. They dislike the pace of human society, which is regimented from day to day but constantly changing over decades, so they find careers that let them travel freely and set their own pace. Elves also enjoy exercising their martial prowess or gaining greater magical power, and adventuring allows them to do so. Some might join with rebels fighting against oppression, and others might become champions of moral causes.",,,,
"Kingdoms rich in ancient grandeur, halls carved into the roots of mountains, the echoing of picks and hammers in deep mines and blazing forges, a commitment to clan and tradition, and a burning hatred of goblins and orcs—these common threads unite all dwarves.",,,,
"Bold and hardy, dwarves are known as skilled warriors, miners, and workers of stone and metal. Though they stand well under 5 feet tall, dwarves are so broad and compact that they can weigh as much as a human standing nearly two feet taller. Their courage and endurance are also easily a match for any of the larger folk.",,,,
"Dwarven skin ranges from deep brown to a paler hue tinged with red, but the most common shades are light brown or deep tan, like certain tones of earth. Their hair, worn long but in simple styles, is usually black, gray, or brown, though paler dwarves often have red hair. Male dwarves value their beards highly and groom them carefully.",,,,
"Individual dwarves are determined and loyal, true to their word and decisive in action, sometimes to the point of stubbornness. Many dwarves have a strong sense of justice, and they are slow to forget wrongs they have suffered. A wrong done to one dwarf is a wrong done to the dwarf’s entire clan, so what begins as one dwarf’s hunt for vengeance can become a full-blown clan feud.",,,,
"Dwarves are solid and enduring like the mountains they love, weathering the passage of centuries with stoic endurance and little change. They respect the traditions of their clans, tracing their ancestry back to the founding of their most ancient strongholds in the youth of the world, and don’t abandon those traditions lightly. Part of those traditions is devotion to the gods of the dwarves, who uphold the dwarven ideals of industrious labor, skill in battle, and devotion to the forge.",,,,
"Dwarven kingdoms stretch deep beneath the mountains where the dwarves mine gems and precious metals and forge items of wonder. They love the beauty and artistry of precious metals and fine jewelry, and in some dwarves this love festers into avarice. Whatever wealth they can’t find in their mountains, they gain through trade. They dislike boats, so enterprising humans frequently handle trade in dwarven goods along water routes. Trustworthy members of other races are welcome in dwarf settlements, though some areas are off limits even to them.",,,,
"The chief unit of dwarven society is the clan, and dwarves highly value social standing. Even dwarves who live far from their own kingdoms cherish their clan identities and affiliations, recognize related dwarves, and invoke their ancestors’ names in oaths and curses. To be clanless is the worst fate that can befall a dwarf.",,,,
"Dwarves in other lands are typically artisans, especially weaponsmiths, armorers, and jewelers. Some become mercenaries or bodyguards, highly sought after for their courage and loyalty.",,,,
"Dwarves who take up the adventuring life might be motivated by a desire for treasure—for its own sake, for a specific purpose, or even out of an altruistic desire to help others. Other dwarves are driven by the command or inspiration of a deity, a direct calling or simply a desire to bring glory to one of the dwarf gods. Clan and ancestry are also important motivators. A dwarf might seek to restore a clan’s lost honor, avenge an ancient wrong the clan suffered, or earn a new place within the clan after having been exiled. Or a dwarf might search for the axe wielded by a mighty ancestor, lost on the field of battle centuries ago.",,,,
"Wizard carry a magical birthright conferred upon them by an exotic bloodline, some otherworldly influence, or exposure to unknown cosmic forces. One can’t study wizard as one learns a language, any more than one can learn to live a legendary life. No one chooses wizard; the power chooses the wizard.",,,,
"Magic is a part of every wizard, suffusing body, mind, and spirit with a latent power that waits to be tapped. Some wizards wield magic that springs from an ancient bloodline infused with the magic of dragons. Others carry a raw, uncontrolled magic within them, a chaotic storm that manifests in unexpected ways.",,,,
"Wizards are supreme magic-users, defined and united as a class by the spells they cast. Their magic conjures monsters from other planes of existence, glimpses the future, or turns slain foes into zombies. Their mightiest spells change one substance into another or call meteors down from the sky.",,,,
"Wizards live and die by their spells. Everything else is secondary. They learn new spells as they experiment and grow in experience. They can also learn them from other wizards, from ancient tomes or inscriptions, and from ancient creatures that are steeped in magic.",,,,
"Most wizards believe that their counterparts in ancient civilizations knew secrets of magic that have been lost to the ages, and discovering those secrets could unlock the path to a power greater than any magic available in the present age.",,,,
"Your soul is inundated with power. Let it overflow, and your enemies will quickly learn to fear it. Esu to an unknown Sorceress(src) Sorceresses are a type of magic user. Sorceresses are of the Zann Esu Clan. Athletic, affable, and self-assured, Sorceresses hardly seem like scholarly bibliophiles hidden away from civilization. They possess many of the same skills as the male members of the Mage Clans, but excel at the use of elemental magic. Like most mages, they consider melee combat vulgar""",,,,
"The Paladin is a battle-ready warrior for whom faith is a shield, and fights for what he believes to be right. His steadfastness gives him powers to bestow blessings to his friends and wreak cruel justice on foes. There are those who call the Paladin an overwrought zealot, but others recognize in him the strength and goodness of the Light. ""Originally from the lands of the west, the Knights of the Faith, also known as Palad""",,,,
"Haunt your foes with the dead, so even the demons of the Burning Hells will feel dread. Reanimate corpses to protect the living. Curse the damned with baneful skills. Inflict pestilence on the enemy. Alienated and shunned by society, those who underestimate your power are ignorant of their grave mistake. Only your commands echo in eternity. Necromancers are magic-users with the ability to raise the dead. Necromancers are Sorcerers whose spells deal with the raising of the dead""",,,,
"A member of an ancient Vizjerei order founded to hunt down mages gone rogue, the Assassin is a martial arts expert who uses deadly traps and shadow disciplines to vanquish evil. The Assasin's main weapon is a Claw or other such weapon used in the fist such as Katar or Hatchet Hands. Assassins are highly adept at lock picking, allowing them to open locked chests without the need for keys use""",,,,
"A master of the javelin and bow, the Amazon reacts to combat situations with superhuman agility. She relies on magic prowess to enhance her significant martial abilities.The Amazon is a powerful woman warrior of the Askari, who belongs to nomadic bands who roam the plains near the South Sea. The wandering of these groups often brings them into conflict with other peoples, so the Amazon is accustomed to fighting to defend.""",,,,
"The Druids are a nomadic race who hail from the untamed lands of Scosglen. Rugged and beautiful, the home of the Druids is teeming with Werewolves and other abominations lurking within the encroaching wilderness. To survive and rule over these wilds, the Druids must forfeit their humanity to awaken the beast within. The Druids are a race of nomadic warrior-poet-kings. Kin to the Barbarians, they make their home in Scosglen. The Druids shun the use of traditional magic.""",,,,
"A nomadic wanderer, the Barbarian combines brawn and ruggedness with a mastery of weapons, using devastating melee attacks along with war cries to boost his allies-or demoralize his enemies.""Glorified by many a song and fireside tale, the Barbarian is unrivaled in delivering unrelenting melee fury on anyone foolish enough to greet their axe-head. The Barbarian went through the same trials of weapons.""",,,,
"I tire of the empty battles I once craved. I wander, outcast, while my tribe curses the gods who abandoned us. Our home is in ruins, yet I stand firm. Six days ago, the falling star struck the town of Tristram. The dead rose in its wake. What evil is this? Could it be what I have sought these long years -- a foe worthy of my blade?",,,,
